transcript_id,creation_time,date,username,line,role,Priming - G,Eliciting - G,Probing - G,Evaluating - G,Telling - G,NA - G,Yes/no question - G,Argumentation words - G,Connection to bigger picture - G,You focused question - G,Funneling - G,"Press for reasoning (G, S) - G","Revoicing (R, RP) - G",comments - G,Priming - GP,Eliciting - GP,Probing - GP,Evaluating - GP,Telling - GP,NA - GP,Yes/no question - GP,Argumentation words - GP,Connection to bigger picture - GP,You focused question - GP,Funneling - GP,"Press for reasoning (G, S) - GP","Revoicing (R, RP) - GP",comments - GP
2351,2021-03-01 16:27:21.388961+00:00,3/1/21,304,how did you come up with these answers?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
2351,2021-03-01 16:28:45.414151+00:00,3/1/21,306,"Well I knew I needed to find 2 numbers that were in between the 2 numerators, which were 2 and 5. And then 2 numbers that were in between the 2 denominators, which were 7 and 8",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2021-03-01 16:29:40.512207+00:00,3/1/21,304,Great job!! do you think that this strategy will work for other fractions?,Teacher,,,1,1,,,1,1,1,1,,S,,,,,,,,,,,,,,,,
2351,2021-03-01 16:31:27.584914+00:00,3/1/21,306,"I don't think so because my strategy will not work if I can't find 2 numbers between the numerators and the denominators. For example, I can't use the strategy for finding fractions between 3/4 and 4/5 because there aren't enough numbers between the numerators and denominators",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2021-03-01 16:32:17.790970+00:00,3/1/21,304,Great job! You did a fantastic job,Teacher,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2452,2021-03-10 16:58:40.078811+00:00,3/10/21,RedUnicorn1,Hello Amy! Can you tell me how you solved for the fractions between?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
2452,2021-03-10 16:58:56.194451+00:00,3/10/21,cshekell,I found common denominators and found the fraction in between,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,2021-03-10 16:59:21.393885+00:00,3/10/21,RedUnicorn1,OK! What two fractions did you get?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
2452,2021-03-10 16:59:33.087803+00:00,3/10/21,cshekell,I got 3/10 and 4/10,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,2021-03-10 16:59:35.467883+00:00,3/10/21,RedUnicorn1,Can you tell me how you got 3/10?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
2452,2021-03-10 17:00:05.593019+00:00,3/10/21,cshekell,"I changed 1/5 into 2/10 and then just went with a number that was one greater, 3, because it was less than the 7/10",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,2021-03-10 17:00:09.541809+00:00,3/10/21,RedUnicorn1,OK!,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:30:36.325Z,,702,hey,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:30:37.599Z,,711,hello,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:30:56.674Z,,702,â€‹pipipiâ€‹,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:31:06.376Z,,711,Gavin_J_A wrote:â€‹pipipiâ€‹,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:34:43.954Z,,702,How is it going Braden? How was your weekend!,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:34:53.494Z,,711,Pretty good.&nbsp; I played soccer.,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:35:18.892Z,,702,"Cool! I love soccer, that's my favorite sport!&nbsp;",Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:35:26.294Z,,702,Ready for today's lesson??,Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:35:33.112Z,,711,Yup!,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:36:09.549Z,,702,"Today we are going to review functions and unit rates, what have to you learned so far about functions?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:36:17.828Z,,702,"When I say the word functions, what comes to mind?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:36:30.849Z,,711,They're kinda like a relationship right?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:37:43.658Z,,702,"Yeah definitely! So, if I gave you the problem ""Omar is going strawberry picking. He can pick 8 ounces of strawberries every 3 minutes. At this rate, how many minutes will it take Omar to pick 96 ounces of strawberries?"" What are the 2 things having a reltionship to put it in your words",Teacher,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,,
948,2021-09-27T18:38:15.292Z,,711,The amount of strawberries and the time have a relationship,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:38:34.540Z,,702,"Excellent, can you tell me how you derived your answer&gt;",Teacher,,,,1,,,,1,,1,,G,,,,,,,,,,,,,,,,
948,2021-09-27T18:38:37.050Z,,702,*?,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:38:52.847Z,,711,"Well, I know that the word ""rate"" indicates a proportional relationship, and I see the word rate in the problem.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:40:10.422Z,,702,"I'm glad you recognised the key word within this problem! Rate is the main way we are able to determine how one variable affects another variable. In this case, amount of strawberries and time.",Teacher,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
948,2021-09-27T18:41:06.852Z,,702,"We already said that Omar can pick 8 oz in 3 mins, what steps are required in order to figure out how long it will take Omar to pick 96oz?",Teacher,,,1,,,,,,1,,,S,RP,,,,,,,,,,,,,,,
950,2021-09-27T18:30:35.881Z,,714,test,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:30:42.605Z,,705,"hello, Braden",Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:30:47.514Z,,714,hi mr chris,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:30:52.806Z,,705,mr. sari*,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:31:09.158Z,,714,i am so sorry. i am just a little boy.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:35:04.452Z,,705,"Hello braden, we are starting today with a problem, I would like for you read part one.",Teacher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:35:25.932Z,,714,"okay, it says&nbsp;Omar is going strawberry picking. He can pick 8 ounces of strawberries every 3 minutes. At this rate, how many minutes will it take Omar to pick 96 ounces of strawberries?&nbsp;Show your work.&nbsp;&nbsp;â€‹",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:36:12.390Z,,705,"perfect Braden, to start off could you describe any possible relationship between the ounces of strawberries and minutes?",Teacher,,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:36:50.351Z,,714,"okay, it looks like he can pick 8 ounces every 3 minutes, so that is a relationship&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:37:02.115Z,,714,its proportional because it says rate,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:38:11.908Z,,705,"thats a great observation Braden, lets think about how many ounces he would pick up in any amount of time longer than 3 minutes.&nbsp;",Teacher,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:38:25.090Z,,705,would the number of ounces increase or decrease?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
950,2021-09-27T18:38:54.750Z,,714,the ounces would increase as time increases,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:39:49.995Z,,705,"perfect, you mentioned earlier that the relationship is proportional, how could you use this information to determine how many minutes Omar would take to pick 96 ounces of strawberries?",Teacher,,,1,1,,,,,1,,,S,RP,,,,,,,,,,,,,,,
950,2021-09-27T18:40:36.796Z,,714,"so, since 96 is 8 times 12, i know that we multiplied 8 times 12 to get to 96. So, I can multiply 3 times 12 to get 36, so i think the answer is 36 minutes",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:41:13.902Z,,705,perfect! lets starting working on part 2 please read the promt,Teacher,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
950,2021-09-27T18:41:26.550Z,,714,"it says&nbsp;Omar decides to bring his friend Maeve with him. Maeve can pick strawberries at the same rate as Omar. Working together at this rate, how many minutes will it take Omar and Maeve to pick 96 ounces of strawberries?&nbsp;Show your work.â€‹",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:30:35.537Z,,710,Hey,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:30:41.042Z,,701,Hello!,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:36:11.321Z,,701,What is this problem about?,Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:37:21.780Z,,710,When I see the word rate in a problem I know it's a proportion!,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:37:39.004Z,,701,Have you solved problems with proportions before?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
951,2021-09-27T18:38:01.208Z,,710,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:38:22.823Z,,701,How would you start this problem?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
951,2021-09-27T18:39:49.961Z,,710,"I saw that Omar picks 8 ounces in 3 minutes, and the question asks about 96 ounces and I know that &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; (8)(12)=96â€‹",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:40:57.719Z,,701,Do you see any patterns or relationships that might help you solve this?,Teacher,,,1,,,,1,,,1,,S,,,,,,,,,,,,,,,,
951,2021-09-27T18:41:24.733Z,,710,Since 8x12=96 then I think I can do that for the 3 oz,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:41:39.164Z,,701,Is there any other way to solve this?,Teacher,,,1,,,,1,,,,,S,,,,,,,,,,,,,,,,
951,2021-09-27T18:42:36.239Z,,710,I don't think so,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:43:02.256Z,,701,So do you think that the way you solved it is the most efficient way? Explain your reasoning.,Teacher,,,1,,,,,1,1,1,,S,,counts as yes/no?,,,,,,,,,,,,,,
951,2021-09-27T18:43:19.343Z,,710,Yes because multiplying is quick,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:43:28.159Z,,710,and it only took me two steps,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2021-09-27T18:43:41.768Z,,701,So how do you know that you solved the problem and you are done?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
951,2021-09-27T18:43:55.624Z,,710,because (3)(12)=36 oz,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:30:39.766Z,,709,Hi Ryan,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:30:50.757Z,,700,Yo Dawg!&nbsp; What's cookin' Professor?,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:34:01.221Z,,700,How was this problem for you?,Teacher,,,,,,1,,,,,,,,how to handle opinion questions? Not argumentation focused so NA?,,,,,,,,,,,,,,
953,2021-09-27T18:34:42.209Z,,709,I thought it wasn't that difficult&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:35:54.377Z,,700,What did you get for the final answer for part a?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:36:03.706Z,,700,or thie first part of the problem?,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:36:20.707Z,,709,I got 36 minutes&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:36:37.041Z,,700,Can you explain to me how you got that answer?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
953,2021-09-27T18:37:03.348Z,,709,"Well when I read the word ""rate"" I knew that we were using proportional relationships&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:37:51.826Z,,700,I realized while you were typing that I forgot to ask you what the word rate means.&nbsp; Thank you for clarifying that for me.&nbsp; Can you describe the steps you took to get the answer?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
953,2021-09-27T18:38:54.808Z,,709,"So when I realized that we have to use proportional relationships, I knew that since Omar picks 8 ounces in 3 minutes and 8 goes into 96 12 times all I needed to do was multiply the minutes by 12 too",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:39:32.419Z,,700,"Now does your answer make sense?&nbsp; If so, why?&nbsp; If not, why not?",Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
953,2021-09-27T18:40:17.829Z,,709,Yeah. It makes sense because we just know that to get from 8 to 96 we multiply by 12 and so we just need to multiple the 3 minute intervals by this value too to get the total time&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:40:30.569Z,,700,"Are there other ways that you could have solved the problem?&nbsp; If there are, what are some other methods?",Teacher,,,1,,,,1,,1,,,S,,,,,,,,,,,,,,,,
953,2021-09-27T18:41:11.562Z,,709,"Yeah there are other ways. Since we are using proportional relationships, we could also find the unit rate to solve it&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2021-09-27T18:41:42.942Z,,700,That is correct!&nbsp; Now do you believe that your method was the most efficient way to solve that part of the problem?,Teacher,,,1,1,,,1,,,1,,S,,,,,,,,,,,,,,,,
953,2021-09-27T18:41:48.978Z,,709,Yes&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:30:39.795Z,,713,hi&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:30:48.118Z,,704,hi,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:30:53.850Z,,713,i think this chat works&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:30:57.021Z,,704,same here,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:30:59.488Z,,713,thumbs up emoji&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:31:05.498Z,,704,are you ready to be questioned?,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:31:26.283Z,,713,im tired,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:34:14.244Z,,713,i finished the problem,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:34:34.407Z,,713,i mean i see it&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:34:43.822Z,,704,"Hi, Braden. Can you tell me how you solved part 1 of the problem?",Teacher,,1,,,,,,,,1,,,,"should questions like this count as you focused? have in past, but now I'm thinking no technically... ",,,,,,,,,,,,,,
955,2021-09-27T18:36:29.485Z,,713,"so I know that 96 is 12 times 8 and since you multiply 8 by 12 to get 96, we also need to multiply 3 times 12 to get 36 minutes&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:37:05.517Z,,704,What made you think to multiply 12 by 8?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
955,2021-09-27T18:37:32.030Z,,713,Well i know 96 is 12 times 8 from the 12 times table,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:38:08.368Z,,704,What parts of the word problem made you think of the numbers 12 and 8?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
955,2021-09-27T18:39:45.709Z,,713,So Omar is picking 8 ounces of strawberries in 3 minutes so that's where the 8 comes from. Then we want to know how long it takes him to pick 96 ounces so I knew if we multiplied 8 by 12 it gave us 96.&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:40:40.863Z,,704,"Okay, and how did you know to multiply 12 by 3 afterward?",Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
955,2021-09-27T18:41:29.243Z,,704,"Excuse me, I meant multiply 3 by 12.",Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:41:30.751Z,,713,when I see the word rate in a problem I know it's a proportion so we need to multiply 3 by the same number we multiplied 8 by,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:41:59.160Z,,713,Since we did 8 * 12 we also have to do 3 * 12 I thought,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:42:19.477Z,,704,"Okay, so you solved a proportion to solve the problem. How did you solve part 2?",Teacher,,1,,,,,,,,1,,,R,,,,,,,,,,,,,,,
955,2021-09-27T18:43:25.086Z,,713,"when maeve helps omar, it means the number of people picking strawberries doubles which means that the amount of time it will take to pick 96 ounces of strawberries will be cut in half, so instead of taking 36 minutes, it will take 18 minutesâ€‹",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:43:50.008Z,,713,i did division to check that 36 divided by 2 is 18,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2021-09-27T18:44:04.023Z,,704,Okay. Do you think that this problem-solving strategy will always be an efficient way to solve the problem?,Teacher,,,1,,,,1,1,1,1,,S,,,,,,,,,,,,,,,,
955,2021-09-27T18:44:32.981Z,,713,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:30:40.826Z,,703,hey gabby&nbsp;,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:30:46.192Z,,712,Hi Haleigh&nbsp;,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:34:44.999Z,,712,What is this problem about?,Teacher,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:35:26.998Z,,703,We are trying to find how long it will take Omar to pick 96 ounces of strawberries,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:35:41.225Z,,712,Where can you begin to solve the problem?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
960,2021-09-27T18:35:51.595Z,,703,Can we make a table?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:36:18.590Z,,712,What would making a table help you see?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
960,2021-09-27T18:36:46.299Z,,703,It can help me see how many minute it takes to pick 96 strawberries&nbsp;,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:37:09.046Z,,712,How would you organize your information to solve that question?,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
960,2021-09-27T18:38:43.784Z,,703,"Well we know that Omar picks 8 ounces in 3 minutes so if I make a table with columns for minutes and omar's strawberries, I can add 8 ounces for each row&nbsp; for the strawberries and add 3 minutes to each row for the minutes&nbsp;",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:39:15.900Z,,712,Is making a table the only possible way to solve the problem?&nbsp;,Teacher,,,1,,,,1,,1,,,S,,,,,,,,,,,,,,,,
960,2021-09-27T18:39:54.699Z,,703,no,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:40:04.201Z,,712,What other ways could you solve the problem?&nbsp;,Teacher,,,1,,,,,,1,1,,S,,,,,,,,,,,,,,,,
960,2021-09-27T18:41:13.589Z,,703,we can see how many times we added the number of minutes to each other to find the total number of minutes and use that,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2021-09-27T18:41:34.174Z,,712,How will you know if your answer is reasonable?&nbsp;,Teacher,,,1,,,,,,,1,,S,,,,,,,,,,,,,,,,
964,2021-09-27T18:33:09.555Z,,707,hey,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:33:13.141Z,,708,hi,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:33:44.414Z,,708,it works!,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:33:58.566Z,,707,woooo,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:37:09.520Z,,707,"Looking at the first part, what approach did you take in trying to answer this question?",Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:37:19.506Z,,708,â€‹When I see the word rate in a problem I know it's a proportionâ€‹,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:37:54.738Z,,707,That's a great start! What are some key components in this prompt that you will use in your proportion?,Teacher,,,1,1,,,,,,1,,S,,,,,,,,,,,,,,,,
964,2021-09-27T18:38:23.797Z,,708,I used berries picked 8oz for 3mins,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:39:07.166Z,,707,How do you think you can use that information to help determine how long it took Omar to pick 96 oz?,Teacher,,,1,,,,,,1,1,,S,,,,,,,,,,,,,,,,
964,2021-09-27T18:39:35.460Z,,708,I made a&nbsp;&nbsp;proportionâ€‹,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:39:59.165Z,,707,What did that proportion look like? Can you show me how you set it up?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
964,2021-09-27T18:40:43.926Z,,708,I saw that 96 is 12 times 8,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:41:27.156Z,,707,"That's a great observation! So seeing that you need to multiply 8 by 12 to get to 96, how do you think we can use that information and same thought process to find out how long it takes to pick 96 oz?",Teacher,,,1,1,,,,,,1,,S,RP,,,,,,,,,,,,,,,
964,2021-09-27T18:42:00.113Z,,708,then I did 3 times 12 because I did 8oz times 12 to get 96oz,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:42:04.804Z,,708,so I got 36 mins,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2021-09-27T18:43:40.602Z,,707,That's great work! What are some ways to check if this was the correct step to take?,Teacher,,,1,1,,,,,,,,S,,,,,,,,,,,,,,,,
965,2021-09-27T18:33:55.779Z,,706,Hello Braden,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:34:03.131Z,,715,"Hi, Ms. Haas!",Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:34:19.657Z,,706,How are you working on the strawberry picking probelm?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:34:41.730Z,,715,"It's going well. I think I've completed it, actually.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:35:52.867Z,,706,Can you explain what method you used to solve the problem?,Teacher,,,1,,,,,,,1,,S,,"does ""method"" count as argumentation word?",,,,,,,,,,,,,,
965,2021-09-27T18:36:30.038Z,,715,"Well, after reading the problem I realized it should have been a proportion.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:36:42.514Z,,706,what proportion did you create?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
965,2021-09-27T18:37:43.478Z,,706,Or can you explain how you used the concept of proportions to solve?,Teacher,,,,,,1,,,,,,,,continuation/restatement of prior question,,,,,,,,,,,,,,
965,2021-09-27T18:38:44.528Z,,715,"Yes, I knew that Omar could pick 8 ounces of strawberries in 3 minutes...so in order to get a total of 96 ounces I had to multiply 8 times 12.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:39:12.771Z,,715,"Then, since I multiplied 8 times 12, I knew I needed to multiply 3 times twelve in order to get the total number of minutes.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:39:29.527Z,,706,how did you know you had to multiply by 12?,Teacher,,,1,,,,,,,,,S,,,,,,,,,,,,,,,,
965,2021-09-27T18:40:22.502Z,,715,Because we needed 96 total ounces and 96/8 = 12,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2021-09-27T18:40:38.055Z,,706,do you think this is an effective way to determine how long it will take pick a large number of strawberries?,Teacher,,,1,,,,,,1,1,,S,,,,,,,,,,,,,,,,
969,2021-09-27T18:58:23.425Z,,702,hey,Student,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T18:58:32.819Z,,711,hello,Teacher,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:00:06.346Z,,711,Hi Emilie!&nbsp; How did you start thinking about this problem?,Teacher,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:00:13.526Z,,702,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:00:39.018Z,,711,What were your initial thoughts or observations?,Teacher,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:01:25.201Z,,702,I saw that Omar took 3 mins to pick 8 oz. We need to find How long it will take for 96 oz,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:01:50.515Z,,711,Great observation!&nbsp; How did you go about doing that?,Teacher,,,1,1,,,,,,1,,G,,,,,,,,,,,,,,,,
969,2021-09-27T19:02:10.431Z,,702,"Well, I organized the information into a table",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:02:20.051Z,,711,How did you organize it?,Teacher,,,1,,,,,,,,,G,,"general because can be replaced with something like ""explain""",,,,,,,,,,,,,,
969,2021-09-27T19:03:18.165Z,,702,"I set up 2 columns initially, 1 labeled minutes, the other Omar's strawberries, and tota",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:03:52.107Z,,711,That's great!&nbsp; Did it lead you to a reasonable solution?,Teacher,,,1,,,,1,,,,,S,,,,,,,,,,,,,,,,
969,2021-09-27T19:04:19.563Z,,702,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:04:23.504Z,,711,Why do you think that?,Teacher,,,1,,,,,,,1,,G,,,,,,,,,,,,,,,,
969,2021-09-27T19:04:36.922Z,,702,"Well, I got 18 minutes",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:05:02.265Z,,702,*36!!!,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:05:50.938Z,,711,"Good job!&nbsp; If I had asked you how long it would take to pick 960 oz of strawberries, would your method also work?",Teacher,,,1,1,,,1,,1,1,,S,,,,,,,,,,,,,,,,
969,2021-09-27T19:06:03.647Z,,702,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2021-09-27T19:06:05.620Z,,711,Why?,Teacher,,,1,,,,,,,,,G,,,,,,,,,,,,,,,,
969,2021-09-27T19:06:23.294Z,,702,"While it would take a lot of paper and time, I would eventually get 960 oz",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,
